season,week,manager,pts,IP,H,ER,BB,K,QS,SV+H,ERA,WHIP,K_per_IP
2025,23,Ulmer,140.93,48.64,37,16,14,31,4,1,2.960526316,1.048519737,0.637335526
2025,23,Rich,174,51.99,35,16,17,56,4,1,2.769763416,1.000192345,1.077130217
2025,23,Rouse,196.25,58.98,43,25,16,56,4,5,3.814852492,1.000339098,0.949474398
2025,24,Boyce,181.33,59.33,54,25,16,58,4,2,3.792347885,1.179841564,0.97758301
2025,24,Chris,203,61.99,50,18,18,67,5,0,2.61332473,1.096951121,1.080819487
2025,24,Andy,120.76,45.98,45,27,18,37,2,3,5.284906481,1.37016094,0.804697695
2025,24,Garth,120.25,39.99,32,14,19,44,0,2,3.150787697,1.27531883,1.100275069
2025,24,Sam,128.24,41.98,52,20,15,45,1,4,4.287756074,1.595998094,1.071939019
2025,24,Howard,203.42,63.64,53,23,16,61,5,2,3.252671276,1.084223759,0.958516656
2025,24,Dave,180.84,54.32,40,18,12,60,5,0,2.982326951,0.957290133,1.104565538
2025,24,Ulmer,199.25,57.98,38,12,17,66,4,0,1.86271128,0.948602967,1.13832356
2025,24,Rich,120.5,43.99,45,27,15,41,2,3,5.523982723,1.363946351,0.932030007
2025,24,Rouse,155.25,44,39,19,10,56,2,4,3.886363636,1.113636364,1.272727273
2026,1,Boyce,71.08,42.33,36,20,12,44,2,1,4.252303331,1.133947555,1.039451925
2026,1,Chris,96.59,35.32,33,21,14,47,1,2,5.351075878,1.330690827,1.330690827
2026,1,Andy,56.49,21.99,22,11,12,25,1,0,4.502046385,1.546157344,1.1368804
2026,1,Garth,120.25,34.98,25,15,13,46,2,6,3.859348199,1.086335049,1.315037164
2026,1,Sam,101.25,37,39,25,18,54,2,0,6.081081081,1.540540541,1.459459459
2026,1,Howard,92.09,40.31,30,17,13,38,3,1,3.795584222,1.066732821,0.942694121
2026,1,Dave,86.58,55.97,53,24,25,68,3,1,3.859210291,1.393603716,1.214936573
2026,1,Ulmer,98.66,44.65,42,16,11,46,4,0,3.225083987,1.187010078,1.030235162
2026,1,Rich,109.84,33.98,31,15,11,42,3,3,3.97292525,1.236021189,1.236021189
2026,1,Rouse,112.41,27.99,14,5,11,36,2,3,1.607717042,0.893176134,1.286173633
2026,2,Boyce,215.84,69.98,54,19,20,69,7,2,2.443555302,1.057444984,0.985995999
2026,2,Chris,179.83,60.96,47,23,15,69,1,3,3.395669291,1.017060367,1.131889764
2026,2,Andy,118.5,44.99,30,14,19,50,4,1,2.800622361,1.089130918,1.11135808
2026,2,Garth,154.75,46.98,37,17,16,50,3,5,3.256704981,1.128139634,1.064282673
2026,2,Sam,189.75,52,18,3,7,64,5,0,0.519230769,0.480769231,1.230769231
2026,2,Howard,186.58,63.32,42,15,24,55,6,1,2.132027795,1.0423247,0.868603917
2026,2,Dave,220.5,72.98,66,33,28,79,6,1,4.069608112,1.288024116,1.082488353
2026,2,Ulmer,203.75,68.98,47,17,22,65,5,1,2.218034213,1.000289939,0.942302117
2026,2,Rich,141.75,53.98,59,35,24,55,2,3,5.835494628,1.537606521,1.018895887
2026,2,Rouse,93.17,37.64,34,21,18,35,1,3,5.021253985,1.381509033,0.929861849
2026,3,Boyce,160.25,49.98,39,18,20,62,2,1,3.241296519,1.180472189,1.240496198
2026,3,Chris,125.83,55.3,63,33,17,47,2,0,5.370705244,1.446654611,0.849909584
2026,3,Andy,146.5,48.32,41,20,24,61,2,2,3.725165563,1.345198675,1.262417219
2026,3,Garth,187.16,50.66,41,19,15,58,5,4,3.375444137,1.105408606,1.144887485
2026,3,Sam,131.33,44.98,30,13,20,42,1,2,2.601156069,1.111605158,0.933748333
2026,3,Howard,215.09,72.31,62,27,23,71,5,0,3.360531047,1.175494399,0.981883557
2026,3,Dave,136.83,51.32,49,24,25,48,3,0,4.208885425,1.44193297,0.935307872
2026,3,Ulmer,156.16,58.64,61,38,21,57,4,2,5.832196453,1.398362892,0.972032742
2026,3,Rich,145.24,52.64,59,29,15,58,3,2,4.958206687,1.405775076,1.101823708
2026,3,Rouse,214.92,62.66,35,18,20,64,5,2,2.585381424,0.877752952,1.021385254
2026,4,Boyce,191.16,67.97,69,42,26,87,4,3,5.561277034,1.397675445,1.27997646
2026,4,Chris,194.18,74.3,81,40,27,78,5,4,4.845222073,1.453566622,1.049798116
2026,4,Andy,188.84,61.97,41,19,27,64,5,4,2.75939971,1.097305148,1.032757786
2026,4,Garth,120.34,37.32,28,14,16,34,4,1,3.376205788,1.178992497,0.911039657
2026,4,Sam,163.66,68.99,65,38,28,58,5,2,4.95724018,1.348021452,0.840701551
2026,4,Howard,181.92,80.64,81,40,27,70,5,0,4.464285714,1.339285714,0.868055556
2026,4,Dave,137.58,61.31,56,25,19,55,3,0,3.669874409,1.22329147,0.897080411
2026,4,Ulmer,204.66,73.66,45,23,28,78,7,0,2.810209069,0.991039913,1.058919359
2026,4,Rich,184.01,64.98,67,36,21,67,5,3,4.986149584,1.35426285,1.031086488
2026,4,Rouse,196.33,62.32,52,25,16,60,5,2,3.610397946,1.09114249,0.962772786
2026,5,Boyce,117.42,48.64,47,25,20,40,2,0,4.625822368,1.377467105,0.822368421
2026,5,Chris,149.25,54.98,62,32,15,54,3,2,5.238268461,1.400509276,0.982175336
2026,5,Andy,150.32,50.32,57,26,25,49,3,4,4.650238474,1.629570747,0.973767886
2026,5,Garth,121.41,39.66,31,18,12,35,4,1,4.084720121,1.084215835,0.882501261
2026,5,Sam,155.34,50.31,45,20,5,42,4,2,3.577817531,0.993838203,0.834824091
2026,5,Howard,154.75,58.98,65,25,20,51,3,0,3.814852492,1.441166497,0.864699898
2026,5,Dave,169.09,63.32,56,32,21,58,4,0,4.548325963,1.216045483,0.915982312
2026,5,Ulmer,153.17,51.66,44,23,18,54,3,1,4.006968641,1.200154859,1.045296167
2026,5,Rich,159,55.98,53,31,17,48,4,3,4.98392283,1.250446588,0.857449089
2026,5,Rouse,186,53.99,49,13,13,56,6,0,2.167067976,1.148360808,1.037229117
